date,district,base_rate_per_kwh,daily_cost
2022-12-31,District D,0.19160533783489714,7.57
2022-12-31,District E,0.15143606119930825,6.06
2023-01-01,District A,0.1969409982676375,6.28
2023-01-01,District B,0.15326288496553464,5.78
2023-01-01,District C,0.16808661323145727,8.79
2023-01-01,District D,0.17678437706178976,7.5
2023-01-01,District E,0.19604736104607506,7.43
2023-01-02,District A,0.1395693019241813,5.14
2023-01-02,District B,0.1796904782590914,5.95
2023-01-02,District C,0.1616652468915266,11.25
2023-01-02,District D,0.14148457124965128,4.43
2023-01-02,District E,0.18212854718371124,5.12
2023-01-03,District A,0.16417778241390774,3.53
2023-01-03,District B,0.17287790565197408,6.05
2023-01-03,District C,0.14583208548623208,8.3
2023-01-03,District D,0.1585019161462084,5.98
2023-01-03,District E,0.16938834007904538,4.3
2023-01-04,District A,0.1523928651415875,3.63
2023-01-04,District B,0.1358698031878161,5.53
2023-01-04,District C,0.19693123938522433,14.55
2023-01-04,District D,0.1609174032034094,6.1
2023-01-04,District E,0.17871362962301604,2.95
2023-01-05,District A,0.15288377548448465,5.46
2023-01-05,District B,0.14841054112205732,6.01
2023-01-05,District C,0.15257314387737,6.38
2023-01-05,District D,0.152735731502852,7.33
2023-01-05,District E,0.16353440927535629,3.66
2023-01-06,District A,0.16347758959850905,6.93
2023-01-06,District B,0.15977230527062974,11.44
2023-01-06,District C,0.13078286279339504,12.78
2023-01-06,District D,0.1596860382800425,5.7
2023-01-06,District E,0.13352831203365212,5.49
2023-01-07,District A,0.1300908629036612,5.4
2023-01-07,District B,0.1946116573872934,11.29
2023-01-07,District C,0.16839600105181635,9.88
2023-01-07,District D,0.17275920464996675,4.63
2023-01-07,District E,0.1521434936266691,3.39
2023-01-08,District A,0.19271847135318915,8.67
2023-01-08,District B,0.17103443916637323,6.57
2023-01-08,District C,0.181533589561887,17.37
2023-01-08,District D,0.1494849975222171,4.08
2023-01-08,District E,0.19680095046553003,5.96
2023-01-09,District A,0.1856369032126652,9.56
2023-01-09,District B,0.18831587704116348,10.4
2023-01-09,District C,0.13377554139406034,9.59
2023-01-09,District D,0.14167705662969757,7.59
2023-01-09,District E,0.14285012797468616,4.49
2023-01-10,District A,0.14167273785974968,6.3
2023-01-10,District B,0.18843265296834305,6.12
2023-01-10,District C,0.12255078361668736,6.46
2023-01-10,District D,0.12608799911846194,4.89
2023-01-10,District E,0.1419131896503923,5.28
2023-01-11,District A,0.1359898379719555,6.43
2023-01-11,District B,0.13854876911062786,8.47
2023-01-11,District C,0.183835455140264,9.45
2023-01-11,District D,0.16505012751136375,5.99
2023-01-11,District E,0.12046165290343744,4.32
2023-01-12,District A,0.1543458212563356,6.48
2023-01-12,District B,0.15263079414802871,6.56
2023-01-12,District C,0.12911562155556347,7.49
2023-01-12,District D,0.17409134308811658,6.89
2023-01-12,District E,0.1761677750703593,3.31
2023-01-13,District A,0.17767145752416783,8.78
2023-01-13,District B,0.17827767564468738,11.78
2023-01-13,District C,0.12000422615458374,12.08
2023-01-13,District D,0.19631366430773778,9.15
2023-01-13,District E,0.18513670136437305,7.29
2023-01-14,District A,0.19231853572714283,5.73
2023-01-14,District B,0.12125146362459473,8.15
2023-01-14,District C,0.19470870366285917,9.02
2023-01-14,District D,0.1847830822950484,7.52
2023-01-14,District E,0.18697753143669588,7.39
2023-01-15,District A,0.12746299077775747,2.8
2023-01-15,District B,0.1791022423134878,11.32
2023-01-15,District C,0.1967933351713673,15.65
2023-01-15,District D,0.17428378731345284,4.83
2023-01-15,District E,0.16564491236996853,4.9
2023-01-16,District A,0.19565037421991976,9.9
2023-01-16,District B,0.15543496973875487,12.12
2023-01-16,District C,0.1679434853048383,17.31
2023-01-16,District D,0.15810706347954928,6.06
2023-01-16,District E,0.19462769770882393,3.52
2023-01-17,District A,0.12608677814124059,4.25
2023-01-17,District B,0.16008957606602786,9.22
2023-01-17,District C,0.17495619531083506,13.07
2023-01-17,District D,0.18335252307377897,9.83
2023-01-17,District E,0.16664149179553092,4.58
2023-01-18,District A,0.19271341952971632,5.95
2023-01-18,District B,0.19535931575070975,8.75
2023-01-18,District C,0.12514553785548668,5.64
2023-01-18,District D,0.15218964316330996,6.3
2023-01-18,District E,0.12187672173769235,2.6
2023-01-19,District A,0.14635333258995542,6.48
2023-01-19,District B,0.16294945743764816,7.71
2023-01-19,District C,0.19286359444079593,11.22
2023-01-19,District D,0.18772434579723224,5.31
2023-01-19,District E,0.13019997813375886,4.22
2023-01-20,District A,0.12744242997927166,2.8
2023-01-20,District B,0.16714138710053336,8.49
2023-01-20,District C,0.16256943779670263,13.56
2023-01-20,District D,0.1413102113144019,6.57
2023-01-20,District E,0.19195624676430684,3.55
2023-01-21,District A,0.1941893127569243,4.56
2023-01-21,District B,0.152208915067213,10.99
2023-01-21,District C,0.19122420456908162,8.53
2023-01-21,District D,0.1507159115410378,6.6
2023-01-21,District E,0.178945346546376,6.44
2023-01-22,District A,0.15807537740381794,6.07
2023-01-22,District B,0.12980665252057463,5.39
2023-01-22,District C,0.19423473609896175,11.91
2023-01-22,District D,0.15632772747020293,7.55
2023-01-22,District E,0.1787589632257923,3.16
2023-01-23,District A,0.14937390515450338,3.99
2023-01-23,District B,0.12151047028609877,8.58
2023-01-23,District C,0.12804242869534688,8.76
2023-01-23,District D,0.15969755835919397,9.33
2023-01-23,District E,0.17519714857010898,3.96
2023-01-24,District A,0.14677882612634233,6.15
2023-01-24,District B,0.17563907673421203,7.01
2023-01-24,District C,0.1758908471545565,16.9
2023-01-24,District D,0.17631487258622647,8.27
2023-01-24,District E,0.15940174832164067,4.1
2023-01-25,District A,0.19319089200972034,6.94
2023-01-25,District B,0.15913572143844926,7.85
2023-01-25,District C,0.15602121547973105,13.96
2023-01-25,District D,0.13595046552085016,7.34
2023-01-25,District E,0.14461240698850691,5.25
2023-01-26,District A,0.12338675940146426,3.87
2023-01-26,District B,0.17068282348929362,7.05
2023-01-26,District C,0.13988285951416743,9.65
2023-01-26,District D,0.1443324203588372,5.07
2023-01-26,District E,0.1816651617331457,4.32
2023-01-27,District A,0.1461776946529163,4.33
2023-01-27,District B,0.13937567136105136,10.83
2023-01-27,District C,0.13352461993069645,8.93
2023-01-27,District D,0.18198867217455647,6.97
2023-01-27,District E,0.13037650063920214,4.84
2023-01-28,District A,0.15630030082002827,5.0
2023-01-28,District B,0.16055440928617556,6.74
2023-01-28,District C,0.17499119301485716,7.26
2023-01-28,District D,0.17066267858663964,8.14
2023-01-28,District E,0.18485765383561398,3.49
2023-01-29,District A,0.12358011471409905,3.14
2023-01-29,District B,0.14371525798235177,5.75
2023-01-29,District C,0.14241072950203038,10.37
2023-01-29,District D,0.13168135244736864,3.92
2023-01-29,District E,0.14313426030851545,3.72
2023-01-30,District A,0.14478122513143227,7.14
2023-01-30,District B,0.16175075695419827,8.1
2023-01-30,District C,0.17309635831410047,7.44
2023-01-30,District D,0.15048804108894512,7.22
2023-01-30,District E,0.1775576185050705,4.03
2023-01-31,District A,0.1468932270863664,6.61
2023-01-31,District B,0.14322269418518083,5.17
2023-01-31,District C,0.16329504446856197,15.04
2023-01-31,District D,0.12189730882446324,4.77
2023-01-31,District E,0.12638312989072004,2.14
2023-02-01,District A,0.15343756348692217,4.88
2023-02-01,District B,0.19543301691134052,10.98
2023-02-01,District C,0.1777209423874739,15.5
2023-02-01,District D,0.1270501255600446,3.23
2023-02-01,District E,0.1877054410224699,4.79
2023-02-02,District A,0.17858406164865448,6.48
2023-02-02,District B,0.16887572205621226,10.45
2023-02-02,District C,0.1856234368487342,17.5
2023-02-02,District D,0.15232878781943657,6.67
2023-02-02,District E,0.1377200840683082,3.61
2023-02-03,District A,0.16096187112870075,7.47
2023-02-03,District B,0.1639073404474779,6.92
2023-02-03,District C,0.16306610976079297,16.4
2023-02-03,District D,0.16520590331840843,6.97
2023-02-03,District E,0.19589639345913445,7.58
2023-02-04,District A,0.19217964984769853,5.05
2023-02-04,District B,0.19005736292471515,6.14
2023-02-04,District C,0.18411334487269018,12.24
2023-02-04,District D,0.19547424858122284,7.47
2023-02-04,District E,0.12787957133435227,2.54
2023-02-05,District A,0.14120986091565915,6.24
2023-02-05,District B,0.1596044756523668,5.89
2023-02-05,District C,0.18772275944987243,10.53
2023-02-05,District D,0.1604132569218186,6.21
2023-02-05,District E,0.1798427791473271,3.13
2023-02-06,District A,0.1311167924199133,4.37
2023-02-06,District B,0.14019310503812482,5.69
2023-02-06,District C,0.1785420876030138,10.43
2023-02-06,District D,0.1331787207110179,7.87
2023-02-06,District E,0.14810847477239414,3.35
2023-02-07,District A,0.14118930062508572,3.84
2023-02-07,District B,0.1479889355377983,9.94
2023-02-07,District C,0.17666592392623764,15.81
2023-02-07,District D,0.14942777449142408,4.42
2023-02-07,District E,0.16442106580863522,4.06
2023-02-08,District A,0.12799455016435277,3.6
2023-02-08,District B,0.18440141545877023,13.77
2023-02-08,District C,0.14959109005184998,14.85
2023-02-08,District D,0.1718827327226674,9.04
2023-02-08,District E,0.17803116813294662,5.32
2023-02-09,District A,0.13677287376893604,3.93
2023-02-09,District B,0.190773998796268,11.05
2023-02-09,District C,0.16929794012855626,11.11
2023-02-09,District D,0.15429801134011853,6.84
2023-02-09,District E,0.13458681468625755,2.8
2023-02-10,District A,0.19538407503209654,8.34
2023-02-10,District B,0.18040545633053,10.43
2023-02-10,District C,0.1366419650186599,5.88
2023-02-10,District D,0.14701686197793795,3.93
2023-02-10,District E,0.1847739406470459,7.72
2023-02-11,District A,0.17565421305722712,4.62
2023-02-11,District B,0.18126274341725795,7.5
2023-02-11,District C,0.1552960881770346,7.17
2023-02-11,District D,0.17731810101137335,10.5
2023-02-11,District E,0.1509194978291131,5.48
2023-02-12,District A,0.1369010333550557,5.52
2023-02-12,District B,0.1706141627873088,9.74
2023-02-12,District C,0.19808111404790354,14.76
2023-02-12,District D,0.14484807771162636,4.91
2023-02-12,District E,0.15687756737700317,3.36
2023-02-13,District A,0.1739201096855883,4.92
2023-02-13,District B,0.16332050256979902,10.91
2023-02-13,District C,0.18747422365672395,8.59
2023-02-13,District D,0.1809394165175613,8.7
2023-02-13,District E,0.12466377630898856,2.23
2023-02-14,District A,0.19987369871390193,6.04
2023-02-14,District B,0.1801921962975574,12.94
2023-02-14,District C,0.18911226530352906,12.84
2023-02-14,District D,0.1720958169676277,4.63
2023-02-14,District E,0.188502810243741,3.15
2023-02-15,District A,0.12899063799429675,4.23
2023-02-15,District B,0.14781902684474524,5.6
2023-02-15,District C,0.19011367548835945,15.17
2023-02-15,District D,0.1361324169013514,3.51
2023-02-15,District E,0.12625936788640182,3.76
2023-02-16,District A,0.18304951519561752,6.41
2023-02-16,District B,0.1868388924514637,6.35
2023-02-16,District C,0.13301217745519206,8.05
2023-02-16,District D,0.18834767862261725,7.27
2023-02-16,District E,0.17494142364777357,5.81
2023-02-17,District A,0.16160661465732673,6.08
2023-02-17,District B,0.1864200154225108,13.8
2023-02-17,District C,0.15353993994551726,12.99
2023-02-17,District D,0.13551951649787178,8.27
2023-02-17,District E,0.1427882141288491,2.4
2023-02-18,District A,0.1604131214634652,4.25
2023-02-18,District B,0.16250646341385405,9.51
2023-02-18,District C,0.1844464661152987,7.56
2023-02-18,District D,0.18330821789218676,6.53
2023-02-18,District E,0.166509324576366,4.9
2023-02-19,District A,0.18246283866923813,4.38
2023-02-19,District B,0.13534187666349368,9.12
2023-02-19,District C,0.12400516216746355,9.8
2023-02-19,District D,0.18989070581077602,7.31
2023-02-19,District E,0.12604435950102155,4.37
2023-02-20,District A,0.1397350743795198,2.93
2023-02-20,District B,0.17562551596995077,8.48
2023-02-20,District C,0.15275583501018475,6.54
2023-02-20,District D,0.19010511759324072,10.91
2023-02-20,District E,0.14383838357298157,4.47
2023-02-21,District A,0.12094970773354874,2.73
2023-02-21,District B,0.14405245124485952,6.78
2023-02-21,District C,0.16624600393478653,10.52
2023-02-21,District D,0.15007507003226347,4.11
2023-02-21,District E,0.16278982046070042,2.98
2023-02-22,District A,0.1901278495068015,9.43
2023-02-22,District B,0.19299880433842947,10.4
2023-02-22,District C,0.14127792517232896,14.09
2023-02-22,District D,0.15697123786159206,8.35
2023-02-22,District E,0.1639315212193161,3.82
2023-02-23,District A,0.19592899655105978,7.88
2023-02-23,District B,0.19988938553315078,8.84
2023-02-23,District C,0.13883257990732212,10.82
2023-02-23,District D,0.17815838970766523,7.98
2023-02-23,District E,0.1502424849786556,4.93
2023-02-24,District A,0.12064865575089706,5.85
2023-02-24,District B,0.12074020179487219,7.97
2023-02-24,District C,0.15684528060498046,8.44
2023-02-24,District D,0.15906679304034677,5.73
2023-02-24,District E,0.12180557572587541,3.95
2023-02-25,District A,0.1749541933419442,4.53
2023-02-25,District B,0.14352027108759624,10.53
2023-02-25,District C,0.16479144812287597,11.32
2023-02-25,District D,0.1440735258532335,6.27
2023-02-25,District E,0.13337074518954456,2.32
2023-02-26,District A,0.15257389908791003,5.74
2023-02-26,District B,0.13858186918324006,5.61
2023-02-26,District C,0.16278407815353346,14.52
2023-02-26,District D,0.13590628242291838,5.69
2023-02-26,District E,0.16067247813157015,3.55
2023-02-27,District A,0.1325902811895094,5.34
2023-02-27,District B,0.17367797675886282,12.12
2023-02-27,District C,0.18031501475531392,15.87
2023-02-27,District D,0.1288315387399947,6.36
2023-02-27,District E,0.15742419296298715,3.4
2023-02-28,District A,0.12566973605238987,4.61
2023-02-28,District B,0.1678545956433602,11.92
2023-02-28,District C,0.14115234383437164,8.31
2023-02-28,District D,0.16220995654709663,8.37
2023-02-28,District E,0.1613968807507433,3.87
2023-03-01,District A,0.19394834769550404,6.19
2023-03-01,District B,0.16392665780549784,8.26
2023-03-01,District C,0.16663987837746524,16.01
2023-03-01,District D,0.15213225006115041,4.31
2023-03-01,District E,0.19592636825462534,7.7
2023-03-02,District A,0.18217487275516878,3.99
2023-03-02,District B,0.14283242322422732,7.54
2023-03-02,District C,0.18753676686209858,14.91
2023-03-02,District D,0.15459170881480722,6.23
2023-03-02,District E,0.18629337148268754,4.77
2023-03-03,District A,0.18583104546348017,9.07
2023-03-03,District B,0.13510961494102836,6.73
2023-03-03,District C,0.17609129051068617,12.29
2023-03-03,District D,0.1432514375445225,3.94
2023-03-03,District E,0.14379941359941345,5.82
2023-03-04,District A,0.14370784615044646,6.98
2023-03-04,District B,0.17804545980479586,9.17
2023-03-04,District C,0.13838608334340288,10.37
2023-03-04,District D,0.12007246681968721,4.35
2023-03-04,District E,0.17721894827861065,4.5
2023-03-05,District A,0.13369477950681002,5.62
2023-03-05,District B,0.12835859162462676,4.18
2023-03-05,District C,0.1390012896475248,10.52
2023-03-05,District D,0.15039204178581633,6.74
2023-03-05,District E,0.15807250619785607,5.58
2023-03-06,District A,0.12356560325701046,2.9
2023-03-06,District B,0.19764586661018885,14.7
2023-03-06,District C,0.17728504427356465,10.76
2023-03-06,District D,0.14585552522594689,4.51
2023-03-06,District E,0.1454957805828318,4.63
2023-03-07,District A,0.15588340394947675,7.51
2023-03-07,District B,0.17009958582104265,9.59
2023-03-07,District C,0.1317098453271174,5.9
2023-03-07,District D,0.1351143851011962,6.31
2023-03-07,District E,0.18875476662668408,6.57
2023-03-08,District A,0.14050039391112581,6.77
2023-03-08,District B,0.1504155998380142,10.44
2023-03-08,District C,0.18970174807600937,9.6
2023-03-08,District D,0.1730518263519858,4.41
2023-03-08,District E,0.14733695034733507,4.18
2023-03-09,District A,0.17469596365796966,8.4
2023-03-09,District B,0.1215746572305131,6.29
2023-03-09,District C,0.17885141280090922,17.35
2023-03-09,District D,0.15896128324129916,9.44
2023-03-09,District E,0.18505457178275692,6.57
2023-03-10,District A,0.19637101216051747,4.95
2023-03-10,District B,0.19406308395956548,12.01
2023-03-10,District C,0.19274120347642726,8.75
2023-03-10,District D,0.160973596474711,9.55
2023-03-10,District E,0.14881136913111503,3.32
2023-03-11,District A,0.1572028259784538,3.38
2023-03-11,District B,0.17519168026506887,11.77
2023-03-11,District C,0.19071982214969496,11.67
2023-03-11,District D,0.13655890424000955,6.01
2023-03-11,District E,0.19345545267693626,6.04
2023-03-12,District A,0.18521441855759113,7.04
2023-03-12,District B,0.19830848121425879,14.5
2023-03-12,District C,0.19042014186253498,14.53
2023-03-12,District D,0.14239498637535253,6.62
2023-03-12,District E,0.12847647290752381,2.62
2023-03-13,District A,0.1289792857593271,5.16
2023-03-13,District B,0.14329786548626208,8.05
2023-03-13,District C,0.16913469791876315,14.21
2023-03-13,District D,0.18434562608777383,7.72
2023-03-13,District E,0.19194002455852519,4.11
2023-03-14,District A,0.16990027074953862,5.37
2023-03-14,District B,0.12045050501984429,5.77
2023-03-14,District C,0.13490534212148267,9.31
2023-03-14,District D,0.12797809630826942,6.94
2023-03-14,District E,0.1490659580455208,4.19
2023-03-15,District A,0.16010807949069966,3.54
2023-03-15,District B,0.12347177428628486,6.85
2023-03-15,District C,0.1478782380636524,10.87
2023-03-15,District D,0.13433437397002582,3.47
2023-03-15,District E,0.1717656133007099,2.94
2023-03-16,District A,0.1571417895459472,5.69
2023-03-16,District B,0.1596254117547127,5.12
2023-03-16,District C,0.1542153430426769,13.96
2023-03-16,District D,0.19648157683892536,5.27
2023-03-16,District E,0.13717881000972507,2.61
2023-03-17,District A,0.16133314078750993,6.02
2023-03-17,District B,0.17888138946922688,8.66
2023-03-17,District C,0.16454755305076502,14.0
2023-03-17,District D,0.1943216708573441,5.95
2023-03-17,District E,0.15023746845130273,4.63
2023-03-18,District A,0.15709406446185425,3.16
2023-03-18,District B,0.12708178521717828,7.49
2023-03-18,District C,0.16871992888415427,11.71
2023-03-18,District D,0.14305695747584848,3.56
2023-03-18,District E,0.1328247231612455,2.68
2023-03-19,District A,0.16356250343236065,7.97
2023-03-19,District B,0.16258482107039285,10.21
2023-03-19,District C,0.1260697312979238,8.02
2023-03-19,District D,0.17585723627955782,4.84
2023-03-19,District E,0.16990177525206823,5.96
2023-03-20,District A,0.1351213826197198,5.16
2023-03-20,District B,0.1575547889723235,11.83
2023-03-20,District C,0.1776258333182848,10.6
2023-03-20,District D,0.16235485924330212,8.9
2023-03-20,District E,0.1516391260946856,3.47
2023-03-21,District A,0.1457870766464755,6.55
2023-03-21,District B,0.1688315093315243,8.1
2023-03-21,District C,0.19512869586481926,19.26
2023-03-21,District D,0.17373958723819868,9.17
2023-03-21,District E,0.12597967229090523,4.22
2023-03-22,District A,0.1568547978785707,5.87
2023-03-22,District B,0.19126593052085022,12.66
2023-03-22,District C,0.12755699406408694,5.56
2023-03-22,District D,0.19911005697100348,5.77
2023-03-22,District E,0.1959255514916337,5.72
2023-03-23,District A,0.12626195845839006,4.49
2023-03-23,District B,0.1946730656359644,7.03
2023-03-23,District C,0.14905060722075697,9.51
2023-03-23,District D,0.187576733366069,5.57
2023-03-23,District E,0.15347066701706172,5.69
2023-03-24,District A,0.15526840901620126,8.11
2023-03-24,District B,0.17073944727820342,8.25
2023-03-24,District C,0.18195819354207868,13.19
2023-03-24,District D,0.12270313207585988,4.75
2023-03-24,District E,0.16745247964217075,5.24
2023-03-25,District A,0.13493863952778967,4.61
2023-03-25,District B,0.14767596142905623,8.23
2023-03-25,District C,0.14783749329241733,12.49
2023-03-25,District D,0.1575248272176923,5.8
2023-03-25,District E,0.14673091295009388,4.33
2023-03-26,District A,0.12858888947605343,5.25
2023-03-26,District B,0.13165029908203613,8.66
2023-03-26,District C,0.12267503884488781,9.4
2023-03-26,District D,0.15761992682630036,4.54
2023-03-26,District E,0.1963558155882391,5.12
2023-03-27,District A,0.12925401789184932,4.81
2023-03-27,District B,0.19570115944024657,6.22
2023-03-27,District C,0.17866892117856747,10.72
2023-03-27,District D,0.17099990423473305,4.46
2023-03-27,District E,0.17162222042588504,6.95
2023-03-28,District A,0.1861382118717026,6.35
2023-03-28,District B,0.1285535891503857,7.48
2023-03-28,District C,0.16038034588524336,10.33
2023-03-28,District D,0.1757672910608607,9.9
2023-03-28,District E,0.1669456356058851,2.75
2023-03-29,District A,0.1866223256818636,6.96
2023-03-29,District B,0.12578173672090812,7.16
2023-03-29,District C,0.1752560831599333,11.53
2023-03-29,District D,0.16272221843077742,9.26
2023-03-29,District E,0.15033286911839547,3.05
2023-03-30,District A,0.14722199857872248,3.83
2023-03-30,District B,0.16966661062193544,7.43
2023-03-30,District C,0.1912796299715412,14.4
2023-03-30,District D,0.15969407408808922,7.38
2023-03-30,District E,0.1859778531261536,3.37
2023-03-31,District A,0.1521725105475174,5.68
2023-03-31,District B,0.1281915570234541,5.76
2023-03-31,District C,0.12492045891669108,11.63
2023-03-31,District D,0.1241067497058942,6.17
2023-03-31,District E,0.15041201135661358,5.55
2023-04-01,District A,0.14697902006686736,3.03
2023-04-01,District B,0.17743496188980556,12.4
2023-04-01,District C,0.17942572012678926,13.26
2023-04-01,District D,0.12406831750669918,6.0
2023-04-01,District E,0.13768986103112119,5.49
2023-04-02,District A,0.14194094801271198,4.06
2023-04-02,District B,0.16380895873142476,5.27
2023-04-02,District C,0.131561217912556,12.34
2023-04-02,District D,0.13071529755200004,4.17
2023-04-02,District E,0.19550311113663665,7.16
2023-04-03,District A,0.18433623258382248,7.8
2023-04-03,District B,0.13445239216729363,9.05
2023-04-03,District C,0.1525254246324393,9.41
2023-04-03,District D,0.14844975994060525,4.91
2023-04-03,District E,0.18328032592523258,6.07
2023-04-04,District A,0.16081703331824976,4.68
2023-04-04,District B,0.13022797895947735,8.4
2023-04-04,District C,0.1791193650524995,17.54
2023-04-04,District D,0.15175103825799352,4.36
2023-04-04,District E,0.14103393981057177,4.72
2023-04-05,District A,0.1500398897616576,3.93
2023-04-05,District B,0.1598205250885517,7.03
2023-04-05,District C,0.14744924131336076,11.6
2023-04-05,District D,0.13935246180734062,4.52
2023-04-05,District E,0.15188016230431844,3.42
2023-04-06,District A,0.12153383285999185,5.29
2023-04-06,District B,0.1817998276877051,8.49
2023-04-06,District C,0.13367559148540686,12.54
2023-04-06,District D,0.12351236909045098,3.78
2023-04-06,District E,0.17229589543240634,4.31
2023-04-07,District A,0.18191489030589378,4.18
2023-04-07,District B,0.18510633052742748,6.79
2023-04-07,District C,0.159480734612848,9.89
2023-04-07,District D,0.13642945477519883,7.95
2023-04-07,District E,0.17897821417998616,6.87
2023-04-08,District A,0.175977046172347,7.55
2023-04-08,District B,0.13970165872825385,8.54
2023-04-08,District C,0.19227262046902344,15.57
2023-04-08,District D,0.1283497166466263,5.39
2023-04-08,District E,0.19861505916730607,5.62
2023-04-09,District A,0.18881982487819718,5.55
2023-04-09,District B,0.17503189163832603,12.04
2023-04-09,District C,0.19509999106238662,18.94
2023-04-09,District D,0.17778489346589663,8.5
2023-04-09,District E,0.13523655976240367,4.8
2023-04-10,District A,0.15537249104902495,4.8
2023-04-10,District B,0.12572024194653084,4.74
2023-04-10,District C,0.15117259378304923,13.41
2023-04-10,District D,0.1793282415789767,6.22
2023-04-10,District E,0.1509154680744654,3.18
2023-04-11,District A,0.14642353403745073,6.08
2023-04-11,District B,0.16762845780082497,11.43
2023-04-11,District C,0.18977636231991163,9.51
2023-04-11,District D,0.12380665540368899,5.42
2023-04-11,District E,0.15083763477597883,5.02
2023-04-12,District A,0.13265925934522102,5.05
2023-04-12,District B,0.17562834005854958,11.82
2023-04-12,District C,0.1284579648344908,10.61
2023-04-12,District D,0.17318462068641957,9.39
2023-04-12,District E,0.1428944696638326,4.67
2023-04-13,District A,0.13591334509897798,6.31
2023-04-13,District B,0.19490820462599884,6.84
2023-04-13,District C,0.12148196613967646,11.32
2023-04-13,District D,0.15502218175116553,9.08
2023-04-13,District E,0.1217301593969435,3.8
2023-04-14,District A,0.15868744384834632,4.57
2023-04-14,District B,0.16008379022355346,7.3
2023-04-14,District C,0.14573299771157977,9.73
2023-04-14,District D,0.13057294220200188,3.34
2023-04-14,District E,0.15011100301875802,6.21
2023-04-15,District A,0.1737810351946053,5.34
2023-04-15,District B,0.18259166469155674,9.75
2023-04-15,District C,0.1624600481910514,15.08
2023-04-15,District D,0.16718675155518045,7.07
2023-04-15,District E,0.13604930968997223,5.39
2023-04-16,District A,0.14298642665821196,3.17
2023-04-16,District B,0.13295164880418867,7.55
2023-04-16,District C,0.1399436280003689,9.14
2023-04-16,District D,0.13799094241804255,4.28
2023-04-16,District E,0.161555902911299,5.11
2023-04-17,District A,0.16501510046325835,5.84
2023-04-17,District B,0.19559579366572039,13.1
2023-04-17,District C,0.13564565176812185,8.44
2023-04-17,District D,0.1713340568129197,10.76
2023-04-17,District E,0.18538074151900186,7.42
2023-04-18,District A,0.1648193171026442,3.56
2023-04-18,District B,0.14040029220008604,6.85
2023-04-18,District C,0.1410040184016,5.64
2023-04-18,District D,0.12314024424567999,6.7
2023-04-18,District E,0.14443553812387855,2.89
2023-04-19,District A,0.1795682943202704,3.95
2023-04-19,District B,0.12380142057656883,8.89
2023-04-19,District C,0.13754362260038644,6.48
2023-04-19,District D,0.17649859988254257,6.46
2023-04-19,District E,0.18261212502583013,5.64
2023-04-20,District A,0.15642547280495428,3.64
2023-04-20,District B,0.17584594707829193,13.14
2023-04-20,District C,0.15103617349239137,6.52
2023-04-20,District D,0.1327930596019302,3.37
2023-04-20,District E,0.15185195948183253,5.36
2023-04-21,District A,0.16639742561625143,5.82
2023-04-21,District B,0.19584426254823123,10.87
2023-04-21,District C,0.1255000761670942,12.12
2023-04-21,District D,0.16059152750759687,8.77
2023-04-21,District E,0.14631358225685795,6.1
2023-04-22,District A,0.16066493554213557,7.97
2023-04-22,District B,0.12191803579012253,5.02
2023-04-22,District C,0.1450420283761265,14.43
2023-04-22,District D,0.1855894518021604,5.1
2023-04-22,District E,0.164315338708371,3.99
2023-04-23,District A,0.1560465994252894,5.01
2023-04-23,District B,0.14284200573722716,9.54
2023-04-23,District C,0.14384340182330846,12.9
2023-04-23,District D,0.15064811468724676,5.29
2023-04-23,District E,0.18684565679716486,4.04
2023-04-24,District A,0.19737705654466148,5.31
2023-04-24,District B,0.15509243050802995,7.03
2023-04-24,District C,0.15146822709982094,9.95
2023-04-24,District D,0.18772406206558903,11.15
2023-04-24,District E,0.15415242565090428,3.87
2023-04-25,District A,0.1641614537836521,7.98
2023-04-25,District B,0.13847533316789956,6.01
2023-04-25,District C,0.17948020286232602,10.63
2023-04-25,District D,0.16255906546166254,8.49
2023-04-25,District E,0.18472276401922733,5.76
2023-04-26,District A,0.18245861840229358,4.03
2023-04-26,District B,0.1372003814616023,5.3
2023-04-26,District C,0.177250844044621,12.89
2023-04-26,District D,0.1840043526361097,10.75
2023-04-26,District E,0.1476885792625916,5.41
2023-04-27,District A,0.13380872903218197,6.1
2023-04-27,District B,0.12021057244636706,6.37
2023-04-27,District C,0.15607229224745187,15.0
2023-04-27,District D,0.14819461852310734,7.93
2023-04-27,District E,0.16439278670603272,3.42
2023-04-28,District A,0.13504328740710286,4.06
2023-04-28,District B,0.188773243813318,9.46
2023-04-28,District C,0.14062041725024876,7.33
2023-04-28,District D,0.138114368407012,4.35
2023-04-28,District E,0.1584571245187485,4.67
2023-04-29,District A,0.15990808189954195,6.75
2023-04-29,District B,0.13720681830280743,5.08
2023-04-29,District C,0.14174885813807325,6.41
2023-04-29,District D,0.1335764191324196,5.2
2023-04-29,District E,0.17747681426585335,4.01
2023-04-30,District A,0.18160712250032657,8.83
2023-04-30,District B,0.15698627979674262,5.01
2023-04-30,District C,0.1771269618148014,11.25
2023-04-30,District D,0.17887483135499566,5.21
2023-04-30,District E,0.13106204221422468,2.44
2023-05-01,District A,0.19729424198676293,6.51
2023-05-01,District B,0.18568255576771447,8.86
2023-05-01,District C,0.1363586768956659,7.38
2023-05-01,District D,0.13489320285968562,8.19
2023-05-01,District E,0.13005289164636663,5.1
2023-05-02,District A,0.13107028500335346,5.79
